content,covid_final,other_final,covid,other,either
"When the President advocated for hydroxychloroquine to treat COVID-19, Democrats and the MSM were quick to smear the drug as ineffective. Now Governor Cuomo is begging for more of it. The MSM would rather thousands die than see President Trump make a public health recovery. https://t.co/PVGJENd1F4",1.0,0.0,True,False,True
If you’re in a 2A sanctuary group or want to help me fight to protect our Second Amendment right join me Tuesday April 21 at 3pm ET for a zoom meeting. Inbox me for details. https://t.co/SKwRFCOM1G,0.0,0.0,False,False,False
It is beyond sickening to me that the MSM completely ignored Tara Reade's sexual assault allegations against Joe Biden. They will do anything to protect Biden’s image - even if it means hiding the gross truth about his record with women. Disgusting. https://t.co/4dX3mjyaes,0.0,1.0,False,True,True
"If your child is showing an interest in design but quarantine is making it difficult to learn or share creative ideas, check out Kids Think Design. Kids Think Design encourages exploration in the world of design for all ages. Get started at https://t.co/JJJ3CRfnVs. https://t.co/V1GWl8rlDD",0.0,0.0,False,False,False
https://t.co/XoS2fElrX5,0.0,0.0,False,False,False
"As a survivor, it breaks my heart to learn that domestic violence is becoming more frequent, more severe, and more dangerous across America as a result of COVID-19. Congress needs to step up to protect more innocent lives from domestic abuse. This lack of action is intolerable. https://t.co/FcDOy2sPpq",0.0,0.0,False,False,False
Love you Grace ❤️ https://t.co/t3jgmKBjSs,0.0,0.0,False,False,False
@RealDrGina #olaforcongress https://t.co/ImGMnQRJ9y,0.0,0.0,False,False,False
#olaforcongress #ny19 https://t.co/WgitQt60rB,0.0,0.0,False,False,False
"⁦@kimguilfoyle⁩ = strength, courage, faith, confidence... love you for setting an amazing example. https://t.co/BPiv5FIAuo",0.0,0.0,False,False,False
Tomorrow at 10am ET tune in. #olaforcongress #ny19 https://t.co/6u8fgBCo6d,0.0,0.0,False,False,False
Thank you Jesus for keeping my boys and loved ones safe and healthy and for the greatest gift of all. Being a mom. I love you 🙏 this statue of Mother Mary has been in the family all my life. https://t.co/aCmZJFGYes,0.0,0.0,False,False,False
"Getting messages from people defending Nancy Pelosi. She’s trying to use the distress of the american people by delaying aide, pushing the socialist agenda and continues to afflict pain by holding us up. The american people are the ones suffering .",0.0,1.0,False,True,True
"@bdaniels1996 @rlyor Yes that is my fear ... this country going bankrupt. The financial challenges this country faces is due to over regulation policies, laws at the local level.",1.0,1.0,True,True,True
"RT @mitchellvii: YourVoice™ America (4/23) ""Ola Hawatmeh • NY-19!"" https://t.co/BtGFFe9mMA",0.0,0.0,False,False,False
@bdaniels1996 @rlyor Thank you @bdaniels1996 so much.,0.0,0.0,False,False,False
"Thinking back to my first meeting and asked why I’m running. I had much to learn with the issues in NY-19 yet relating to the people is what I’ve always loved, and enjoyed meeting so many working families. My answer stays the same. Bringing God to Congress and make a difference.",0.0,0.0,False,False,False
"RT @mitchellvii: As a cancer survivor and philanthropist, Ola has a tremendous heart for the real people of her district and the struggles they face every day. https://t.co/QLiWhRWI7r",0.0,0.0,False,False,False
RT @mitchellvii: Ola needs your work and donations to win this seat for MAGA Nation. You can reach out to her at https://t.co/XPLNt3NTwJ.  Thanks! https://t.co/ALwrVfB9np,0.0,0.0,False,False,False
@GaryJLombardo Thank you so much.,0.0,0.0,False,False,False
"With the @CDCgov recommending the use of face covering in public areas like grocery stores and pharmacies, here is a nice little DIY guide to making your own!

https://t.co/FXtWW8Lcjr",0.0,0.0,False,False,False
"RT @kirk_bado: Monday's Q1 House fundraising reports:

- #TX07: @WesleyHuntTX raised $920,000",0.0,0.0,False,False,False
"If you're a small business owner in need of assistance, check out one of these webinars by @SBA_Houston https://t.co/lnJbW4lLU7",0.0,0.0,False,False,False
"RT @GregAbbott_TX: Today we announced free childcare for frontline workers during #COVID19 pandemic.

Thanks to our nurses, doctors, first responders &amp; all healthcare providers for their tireless work to respond to the #coronavirus.

#txlege

https://t.co/6HjzR7fqvc",0.0,0.0,False,False,False
"Harris County is partnering with Collaborative for Children to help essential workers find childcare. Please help spread this around as we support those who serve our community at hospitals, grocery stores, police stations and other essential offices.

https://t.co/vxO7YMK6QF",0.0,0.0,False,False,False
"For those looking to help those currently in need, the @HoustonFoodBank is looking for volunteers to help those in need while maintaining social distancing. Sign up for a shift today at https://t.co/lKz1QcmvmO",0.0,0.0,False,False,False
"RT @SBA_Houston: PPP💲is available! Visit our website for a list of SBA lenders in Houston, including those accepting new clients today. https://t.co/rlB0jckpJb https://t.co/FZcQmSq7Ww",0.0,0.0,False,False,False
"We are proud to announce that our campaign raised $920,000 in the first 3 months of 2020.  Thank you to everyone in #TX07 who made this possible.  We are on the path to victory in November! https://t.co/1EtuGUtrhg",0.0,0.0,False,False,False
"Fuzzy's Pizza tonight for the Hunt family! As Harris County's Stay-at-Home order continues, we continue supporting local businesses (and eating delicious pizza) #WereInThisTogether https://t.co/v2enqP6rOd",0.0,0.0,False,False,False
"When the Chinese government was alerted about the dangers of Coronavirus, they chose to cover it up and silence the whistleblowers. We can’t let that happen again. We need to take steps to stop the next pandemic now. 

https://t.co/OQA1ZlkwTN",1.0,0.0,True,False,True
"Happy Passover to all of my friends of the Jewish faith. May you have a peaceful, happy and blessed holiday. #ChagPesachSameach",0.0,0.0,False,False,False
"It was a pleasure to speak with Senator @BillCassidy yesterday about some of the things we can do to curb the spread of #COVID19 and the resources provided to help small businesses. Senator Cassidy is not just a United States Senator but also an MD.

https://t.co/uii7GA3L2A",0.0,0.0,False,False,False
"RT @SheriffEd_HCSO: .@H_C_Carter thanks for sharing. The guidelines to donate require that a person has tested positive for #Covid19, recovered, and then tested negative. Please share with others, time is of the essence. cc: @commitforlife #HouNews #lesm https://t.co/xOztm7gh9V",0.0,0.0,False,False,False
"RT @SBA_Houston: PPP💲is available! Visit our website for a list of SBA lenders in Houston, including those accepting new clients today! https://t.co/rlB0jckpJb https://t.co/LUhS0VmuYU",0.0,0.0,False,False,False
"Emily and I are praying tonight that Detective Cervantes recovers from #COVID19. 

We owe all of our police officers, firefighters, healthcare workers and other first responders a huge debt of gratitude for their bravery during this crisis 
#PrayForRay #WereInThisTogether https://t.co/q2wVnLlkAb",0.0,0.0,False,False,False
"Today we celebrate #GoodFriday and remember the sacrifice Jesus Christ made to atone for our sins. We reflect on the grace, love and mercy God has given us and we know that better days are near. https://t.co/1EOiDtIJtG",0.0,0.0,False,False,False
Thank you @ABREG_1 for helping our community. And thank you to every single volunteer who has spent their time or donated to the Houston Food Bank or other organizations helping those in need in our city. https://t.co/ChMyi1oSvX,0.0,0.0,False,False,False
"While #COVID19 has brought out the best in us, with so many stories of #TexansHelpingTexans, it has also brought out the worst in us. Domestic violence incidents have risen significantly. If you or someone you love is in danger, get help now. 

https://t.co/I7rMxlfaUz",0.0,0.0,False,False,False
Wishing everyone around the world blessed and joyous Easter Sunday! https://t.co/c7gmhBhUKw,0.0,0.0,False,False,False
"This young man gave his life in service to our country. We owe him and his family a debt of gratitude.  They will be in our prayers tonight.

https://t.co/WYQYzy0dk3",0.0,0.0,False,False,False
"I am proud to have the @NRCC stand with our campaign as we work to return Republican leadership to the House and prevent Lizzie Fletcher from casting another vote for Nancy Pelosi and her anti-energy, anti-Houston agenda. https://t.co/TAQjftnhh3",0.0,0.0,False,False,False
"Texas Workforce Commission is adding hours to handle those impacted by #COVID19. Call 800-939-6631 between 7am-7pm or apply online today

https://t.co/UdxwHAdl9x",0.0,0.0,False,False,False
"Make no mistake, China's authoritarian government made a choice. They chose to suppress information about #COVID19 and put the world's population at risk of a pandemic. China must face the consequences for its actions.

https://t.co/gin8FB34Pz",0.0,1.0,False,True,True
"RT @HouUnitedWay: Thanks to the awe-inspiring generosity of our #community, the Greater Houston #COVID19 Recovery Fund deployed its first round of grants today totaling $1.5 million to 30 nonprofit partners to provide food &amp; emergency #financialassistance to vulnerable families &amp; individuals. #htx https://t.co/aQAnzMp1kt",0.0,0.0,False,False,False
Throwback to a less socially distanced times. Better days (and more @astros games) are ahead! https://t.co/E0IUpnaMSD,0.0,0.0,False,False,False
"Spot on. If we expect our small business community to survive these difficult times, we need to support them NOW. Providing the resources our small businesses need shouldn't be a partisan issue. https://t.co/EoVzPFsBIy",0.0,0.0,False,False,False
"“Due to meticulous planning by our team, we had our required signatures by the time we decided to shut down our office &amp; halt campaign events, to protect against the community spread of #COVID19, on March 11.”  

https://t.co/9LNXkJwr61

#SundayMotivation matchup photo. #November https://t.co/TMMajdatGo",0.0,0.0,False,False,False
"ICYMI: @RepDavid has now spent nearly *1 million* on legal fees to try to get himself out of an ongoing bipartisan investigation into his office/campaign. 

When &gt; 2/3 of campaign funds are being used on this, it's hardly an accounting error

#AZ06 deserves better.  #AnitaNewRep https://t.co/eh8wEWrFLp",0.0,0.0,False,False,False
"Our condolences to the Hull family.  

The loss of this education advocate, a compassionate trailblazer, and her husband is a loss for all of us in Arizona. 

#RIP https://t.co/zAi6CZbQmv",0.0,0.0,False,False,False
